Date,Midnight population,24-hour population,Book-ins,Book-outs,N,N2,BI,BO
2018-08-11,43620.0,44660.0,1026.0,1040.0,44037,43681,509,356
2018-08-12,43626.0,44618.0,999.0,992.0,44169,43956,488,213
2018-08-13,43630.0,44645.0,1019.0,1015.0,45109,44071,1153,1038
2018-08-14,43618.0,44675.0,1046.0,1057.0,45273,43772,1202,1501
2018-08-15,43601.0,44672.0,1054.0,1070.0,45147,43858,1375,1289
2018-08-16,43581.0,44656.0,1055.0,1075.0,45291,43831,1433,1460
2018-08-17,43557.0,44641.0,1060.0,1084.0,45207,43542,1376,1665
2018-08-18,43554.0,44593.0,1036.0,1040.0,44060,43632,518,428
2018-08-19,43572.0,44561.0,1007.0,989.0,44202,43964,570,238
2018-08-20,43575.0,44596.0,1024.0,1021.0,45020,43605,1056,1415
2018-08-21,43560.0,44623.0,1048.0,1064.0,44885,43271,1280,1614
2018-08-22,43543.0,44622.0,1062.0,1079.0,44551,43148,1280,1403
2018-08-23,43532.0,44612.0,1069.0,1080.0,44437,43034,1289,1403
2018-08-24,43523.0,44609.0,1076.0,1086.0,44560,42903,1526,1657
2018-08-25,43536.0,44577.0,1054.0,1041.0,43458,43073,555,385
2018-08-26,43565.0,44559.0,1023.0,994.0,43598,43330,525,268
2018-08-27,43586.0,44604.0,1040.0,1019.0,44515,43412,1185,1103
2018-08-28,43598.0,44658.0,1072.0,1060.0,44804,43427,1392,1377
2018-08-29,43604.0,44682.0,1084.0,1078.0,44809,43451,1382,1358
2018-08-30,43599.0,44704.0,1100.0,1105.0,45048,43007,1597,2041
2018-08-31,43582.0,44704.0,1106.0,1123.0,44446,42825,1439,1621
2018-09-01,43577.0,44673.0,1091.0,1096.0,43648,43147,823,501
2018-09-02,43578.0,44640.0,1062.0,1061.0,43667,43436,520,231
2018-09-03,43579.0,44639.0,1061.0,1060.0,43941,43692,505,249
2018-09-04,43563.0,44662.0,1082.0,1098.0,44908,43606,1216,1302
2018-09-05,43540.0,44653.0,1090.0,1113.0,45015,43673,1409,1342
2018-09-06,43514.0,44639.0,1099.0,1125.0,45053,43458,1380,1595
2018-09-07,43476.0,44616.0,1102.0,1139.0,44762,42982,1304,1780
2018-09-08,43450.0,44554.0,1078.0,1104.0,43653,43181,671,472
2018-09-09,43450.0,44502.0,1053.0,1053.0,43800,43526,619,274
2018-09-10,43449.0,44525.0,1075.0,1075.0,44702,43671,1176,1031
2018-09-11,43436.0,44554.0,1105.0,1118.0,45059,43564,1388,1495
2018-09-12,43422.0,44548.0,1112.0,1126.0,44934,43654,1370,1280
2018-09-13,43414.0,44542.0,1120.0,1128.0,45090,43532,1436,1558
2018-09-14,43403.0,44540.0,1126.0,1137.0,45081,43510,1549,1571
2018-09-15,43397.0,44502.0,1099.0,1106.0,44155,43642,645,513
2018-09-16,43406.0,44465.0,1068.0,1059.0,44085,43810,443,275
2018-09-17,43416.0,44494.0,1088.0,1077.0,44924,43961,1114,963
2018-09-18,43409.0,44532.0,1116.0,1124.0,45367,43725,1406,1642
2018-09-19,43410.0,44531.0,1122.0,1121.0,44965,43649,1240,1316
2018-09-20,43418.0,44543.0,1133.0,1124.0,45250,43523,1601,1727
2018-09-21,43416.0,44556.0,1137.0,1139.0,44933,43087,1410,1846
2018-09-22,43424.0,44536.0,1120.0,1113.0,43855,43248,768,607
2018-09-23,43445.0,44514.0,1091.0,1069.0,43897,43561,649,336
2018-09-24,43462.0,44555.0,1109.0,1092.0,44674,43577,1113,1097
2018-09-25,43470.0,44601.0,1139.0,1132.0,45001,43551,1424,1450
2018-09-26,43476.0,44615.0,1145.0,1139.0,44921,43602,1370,1319
2018-09-27,43473.0,44619.0,1143.0,1146.0,44927,43329,1325,1598
2018-09-28,43463.0,44623.0,1151.0,1161.0,44936,43149,1607,1787
2018-09-29,43479.0,44590.0,1127.0,1110.0,44037,43503,888,534
2018-09-30,43515.0,44578.0,1099.0,1064.0,44109,43888,606,221
2018-10-01,43532.0,44617.0,1102.0,1085.0,44807,43666,919,1141
2018-10-02,43530.0,44660.0,1128.0,1131.0,44969,43369,1303,1600
2018-10-03,43529.0,44693.0,1164.0,1164.0,44929,43681,1560,1248
2018-10-04,43523.0,44696.0,1167.0,1173.0,44985,43421,1304,1564
2018-10-05,43506.0,44694.0,1171.0,1188.0,44972,43167,1551,1805
2018-10-06,43508.0,44659.0,1153.0,1151.0,44000,43517,833,483
2018-10-07,43535.0,44638.0,1130.0,1103.0,44132,43793,615,339
2018-10-08,43566.0,44667.0,1132.0,1101.0,44515,44092,722,423
2018-10-09,43582.0,44715.0,1150.0,1133.0,45247,44020,1155,1227
2018-10-10,43596.0,44744.0,1162.0,1148.0,45568,44088,1548,1480
2018-10-11,43606.0,44760.0,1164.0,1154.0,45535,43855,1447,1680
2018-10-12,43612.0,44774.0,1168.0,1162.0,45349,43850,1494,1499
2018-10-13,43629.0,44753.0,1141.0,1125.0,44473,44024,623,449
2018-10-14,43656.0,44739.0,1110.0,1083.0,44642,44322,618,320
2018-10-15,43680.0,44779.0,1124.0,1099.0,45379,44387,1057,992
2018-10-16,43692.0,44832.0,1152.0,1140.0,45668,44161,1281,1507
2018-10-17,43693.0,44854.0,1162.0,1161.0,45571,43979,1410,1592
2018-10-18,43694.0,44853.0,1160.0,1159.0,45352,43767,1373,1585
2018-10-19,43696.0,44859.0,1165.0,1164.0,45150,43688,1383,1462
2018-10-20,43702.0,44828.0,1132.0,1125.0,44295,43728,607,567
2018-10-21,43729.0,44807.0,1105.0,1079.0,44327,43879,599,448
2018-10-22,43749.0,44847.0,1119.0,1098.0,45053,43860,1174,1193
2018-10-23,43755.0,44889.0,1140.0,1134.0,45145,43746,1285,1399
2018-10-24,43750.0,44905.0,1149.0,1155.0,45149,43416,1403,1733
2018-10-25,43743.0,44898.0,1149.0,1156.0,44812,43331,1396,1481
2018-10-26,43718.0,44890.0,1147.0,1172.0,44667,42854,1336,1813
2018-10-27,43710.0,44843.0,1125.0,1133.0,43517,43094,663,423
2018-10-28,43718.0,44798.0,1088.0,1080.0,43571,43384,477,187
2018-10-29,43713.0,44815.0,1098.0,1102.0,44576,43376,1192,1200
2018-10-30,43694.0,44833.0,1120.0,1140.0,44642,43294,1266,1348
2018-10-31,43666.0,44823.0,1129.0,1157.0,44501,42836,1207,1665
2018-11-01,43648.0,44797.0,1131.0,1149.0,44182,42820,1346,1362
2018-11-02,43612.0,44773.0,1125.0,1160.0,44204,42616,1384,1588
2018-11-03,43595.0,44719.0,1107.0,1124.0,43376,42915,760,461
2018-11-04,43596.0,44670.0,1075.0,1075.0,43510,43176,595,334
2018-11-05,43589.0,44686.0,1090.0,1097.0,44462,43317,1286,1145
2018-11-06,43570.0,44708.0,1119.0,1138.0,44803,43228,1486,1575
2018-11-07,43536.0,44711.0,1141.0,1174.0,44596,43077,1368,1519
2018-11-08,43495.0,44680.0,1144.0,1185.0,44325,42780,1248,1545
2018-11-09,43450.0,44645.0,1150.0,1195.0,44521,42748,1741,1773
2018-11-10,43422.0,44578.0,1128.0,1156.0,43535,43020,787,515
2018-11-11,43409.0,44526.0,1103.0,1117.0,43772,43454,752,318
2018-11-12,43395.0,44515.0,1106.0,1120.0,44159,43604,705,555
2018-11-13,43363.0,44523.0,1128.0,1160.0,44878,43357,1274,1521
2018-11-14,43335.0,44510.0,1146.0,1174.0,44966,43548,1609,1418
2018-11-15,43312.0,44486.0,1151.0,1174.0,44972,43471,1424,1501
2018-11-16,43289.0,44467.0,1155.0,1178.0,44993,43279,1522,1714
2018-11-17,43279.0,44422.0,1133.0,1143.0,44005,43476,726,529
2018-11-18,43283.0,44393.0,1114.0,1110.0,44278,43818,802,460
2018-11-19,43288.0,44424.0,1140.0,1136.0,45214,43857,1396,1357
2018-11-20,43284.0,44465.0,1177.0,1180.0,45566,43783,1709,1783
2018-11-21,43275.0,44473.0,1189.0,1199.0,45298,43563,1515,1735
2018-11-22,43289.0,44452.0,1177.0,1163.0,44498,44177,935,321
2018-11-23,43312.0,44458.0,1169.0,1145.0,45327,44109,1150,1218
2018-11-24,43349.0,44455.0,1143.0,1106.0,44730,44446,621,284
2018-11-25,43417.0,44465.0,1116.0,1048.0,44970,44898,524,72
2018-11-26,43485.0,44550.0,1132.0,1064.0,46057,45134,1159,923
2018-11-27,43546.0,44657.0,1172.0,1111.0,46796,45206,1662,1590
2018-11-28,43608.0,44729.0,1183.0,1121.0,46740,45239,1534,1501
2018-11-29,43673.0,44798.0,1190.0,1125.0,46708,45251,1469,1457
2018-11-30,43750.0,44878.0,1204.0,1128.0,46884,45125,1633,1759
2018-12-01,43830.0,44927.0,1177.0,1097.0,45663,45227,538,436
2018-12-02,43926.0,44978.0,1148.0,1053.0,45744,45487,517,257
2018-12-03,44019.0,45093.0,1167.0,1073.0,46809,45721,1322,1088
2018-12-04,44112.0,45225.0,1206.0,1113.0,47481,45971,1760,1510
2018-12-05,44204.0,45322.0,1210.0,1118.0,47369,46069,1398,1300
2018-12-06,44287.0,45412.0,1208.0,1124.0,47496,45721,1427,1775
2018-12-07,44374.0,45498.0,1210.0,1123.0,47174,45688,1453,1486
2018-12-08,44473.0,45566.0,1192.0,1093.0,46374,45747,686,627
2018-12-09,44581.0,45625.0,1151.0,1043.0,46281,45990,534,291
2018-12-10,44680.0,45754.0,1173.0,1075.0,47432,45974,1442,1458
2018-12-11,44759.0,45881.0,1201.0,1122.0,47572,45840,1598,1732
2018-12-12,44831.0,45987.0,1228.0,1156.0,47337,45753,1497,1584
2018-12-13,44903.0,46064.0,1234.0,1161.0,47200,45530,1447,1670
2018-12-14,44959.0,46139.0,1235.0,1179.0,47193,45234,1663,1959
2018-12-15,45019.0,46171.0,1211.0,1151.0,45927,45266,693,661
2018-12-16,45092.0,46196.0,1177.0,1104.0,45753,45467,487,286
2018-12-17,45165.0,46283.0,1191.0,1118.0,46630,45670,1163,960
2018-12-18,45227.0,46384.0,1219.0,1158.0,47310,45653,1640,1657
2018-12-19,45278.0,46455.0,1229.0,1177.0,47336,45402,1683,1934
2018-12-20,45317.0,46500.0,1222.0,1183.0,46919,44953,1517,1966
2018-12-21,45352.0,46543.0,1226.0,1192.0,46594,44597,1641,1997
2018-12-22,45375.0,46577.0,1225.0,1202.0,45493,44880,896,613
2018-12-23,45413.0,46581.0,1206.0,1168.0,45456,45244,576,212
2018-12-24,45451.0,46629.0,1216.0,1178.0,46163,45590,919,573
2018-12-25,45484.0,46666.0,1215.0,1182.0,46090,45880,500,210
2018-12-26,45499.0,46698.0,1214.0,1198.0,47004,45607,1124,1397
2018-12-27,45502.0,46702.0,1202.0,1200.0,46925,45270,1318,1655
2018-12-28,45504.0,46704.0,1203.0,1200.0,46805,45300,1535,1505
2018-12-29,45512.0,46681.0,1178.0,1169.0,46018,45516,718,502
2018-12-30,45535.0,46656.0,1144.0,1121.0,46131,45814,615,317
2018-12-31,45559.0,46696.0,1160.0,1137.0,46856,45941,1042,915
2019-01-01,45581.0,46721.0,1162.0,1140.0,46508,46148,567,360
2019-01-02,45605.0,46737.0,1156.0,1132.0,47275,46432,1127,843
2019-01-03,45606.0,46746.0,1141.0,1140.0,47754,46013,1322,1741
2019-01-04,45587.0,46740.0,1134.0,1154.0,47209,45486,1196,1723
2019-01-05,45577.0,46687.0,1100.0,1109.0,45883,45437,397,446
2019-01-06,45574.0,46640.0,1063.0,1066.0,45774,45576,337,198
2019-01-07,45570.0,46645.0,1071.0,1075.0,46523,45643,947,880
2019-01-08,45549.0,46657.0,1087.0,1108.0,46646,45348,1003,1298
2019-01-09,45518.0,46624.0,1075.0,1106.0,46435,45039,1087,1396
2019-01-10,45486.0,46576.0,1058.0,1090.0,46121,44878,1082,1243
2019-01-11,45446.0,46536.0,1050.0,1090.0,46140,44566,1262,1574
2019-01-12,45413.0,46459.0,1013.0,1046.0,44894,44531,328,363
2019-01-13,45397.0,46383.0,971.0,986.0,44925,44776,394,149
2019-01-14,45394.0,46384.0,986.0,990.0,45947,45172,1171,775
2019-01-15,45397.0,46416.0,1022.0,1020.0,46720,45537,1548,1183
2019-01-16,45385.0,46425.0,1028.0,1040.0,46882,45307,1345,1575
2019-01-17,45380.0,46409.0,1024.0,1029.0,46836,45503,1529,1333
2019-01-18,45379.0,46399.0,1019.0,1020.0,47041,45374,1538,1667
2019-01-19,45400.0,46370.0,992.0,970.0,46067,45607,693,460
2019-01-20,45450.0,46361.0,960.0,911.0,46297,46083,690,214
2019-01-21,45493.0,46404.0,954.0,911.0,46786,46173,703,613
2019-01-22,45530.0,46470.0,977.0,940.0,47449,46355,1276,1094
2019-01-23,45547.0,46526.0,996.0,979.0,47833,46086,1478,1747
2019-01-24,45553.0,46573.0,1027.0,1021.0,47518,46059,1432,1459
2019-01-25,45563.0,46597.0,1045.0,1034.0,47724,45925,1665,1799
2019-01-26,45588.0,46585.0,1022.0,997.0,46546,46002,621,544
2019-01-27,45625.0,46578.0,990.0,953.0,46594,46417,592,177
2019-01-28,45656.0,46632.0,1008.0,976.0,47661,46461,1244,1200
2019-01-29,45687.0,46695.0,1039.0,1008.0,48001,46730,1540,1271
2019-01-30,45714.0,46739.0,1052.0,1025.0,48182,46763,1452,1419
2019-01-31,45733.0,46794.0,1080.0,1061.0,48159,46703,1396,1456
2019-02-01,45740.0,46828.0,1096.0,1089.0,48308,46640,1605,1668
2019-02-02,45770.0,46818.0,1078.0,1048.0,47431,46920,791,511
2019-02-03,45823.0,46821.0,1051.0,998.0,47313,47079,393,234
2019-02-04,45888.0,46904.0,1081.0,1016.0,48363,47384,1284,979
2019-02-05,45951.0,47007.0,1119.0,1056.0,48863,47479,1479,1384
2019-02-06,46008.0,47093.0,1141.0,1085.0,49102,47329,1623,1773
2019-02-07,46066.0,47164.0,1157.0,1099.0,48784,47087,1455,1697
2019-02-08,46132.0,47238.0,1173.0,1107.0,48664,47020,1577,1644
2019-02-09,46207.0,47291.0,1159.0,1083.0,47690,47153,670,537
2019-02-10,46301.0,47342.0,1134.0,1040.0,47666,47376,513,290
2019-02-11,46401.0,47466.0,1165.0,1065.0,48629,47526,1253,1103
2019-02-12,46493.0,47599.0,1198.0,1106.0,48915,47527,1389,1388
2019-02-13,46569.0,47697.0,1204.0,1128.0,48872,47455,1345,1417
2019-02-14,46628.0,47776.0,1207.0,1147.0,49100,47330,1645,1770
2019-02-15,46694.0,47850.0,1221.0,1156.0,49102,47262,1772,1840
2019-02-16,46754.0,47887.0,1193.0,1133.0,47942,47318,680,624
2019-02-17,46831.0,47923.0,1169.0,1092.0,48123,47675,805,448
2019-02-18,46905.0,48008.0,1177.0,1102.0,48618,47844,943,774
2019-02-19,46961.0,48108.0,1202.0,1147.0,49294,47753,1450,1541
2019-02-20,47014.0,48194.0,1233.0,1180.0,49373,47760,1620,1613
2019-02-21,47060.0,48264.0,1250.0,1203.0,49542,47747,1782,1795
2019-02-22,47105.0,48313.0,1253.0,1208.0,49312,47415,1565,1897
2019-02-23,47158.0,48338.0,1234.0,1181.0,48277,47645,862,632
2019-02-24,47226.0,48358.0,1201.0,1133.0,48327,47968,682,359
2019-02-25,47294.0,48458.0,1233.0,1164.0,49537,48044,1569,1493
2019-02-26,47358.0,48568.0,1274.0,1210.0,49893,48348,1849,1545
2019-02-27,47421.0,48641.0,1283.0,1219.0,49839,48359,1491,1480
2019-02-28,47460.0,48706.0,1285.0,1246.0,49960,47886,1601,2074
2019-03-01,47485.0,48755.0,1296.0,1270.0,49663,47514,1777,2149
2019-03-02,47517.0,48761.0,1276.0,1244.0,48320,47653,806,667
2019-03-03,47563.0,48762.0,1246.0,1199.0,48353,48037,700,316
2019-03-04,47602.0,48821.0,1258.0,1219.0,49201,48089,1164,1112
2019-03-05,47639.0,48902.0,1300.0,1263.0,49737,48189,1648,1548
2019-03-06,47659.0,48943.0,1304.0,1284.0,49604,47996,1415,1608
2019-03-07,47669.0,48968.0,1308.0,1299.0,49599,47766,1603,1833
2019-03-08,47675.0,48985.0,1316.0,1310.0,49611,47509,1845,2102
2019-03-09,47703.0,48973.0,1298.0,1270.0,48415,47921,906,494
2019-03-10,47746.0,48973.0,1270.0,1227.0,48663,48305,742,358
2019-03-11,47788.0,49038.0,1293.0,1251.0,49660,48409,1355,1251
2019-03-12,47824.0,49117.0,1329.0,1293.0,50024,48461,1615,1563
2019-03-13,47856.0,49163.0,1339.0,1307.0,50012,48499,1551,1513
2019-03-14,47876.0,49200.0,1344.0,1324.0,50034,48120,1535,1914
2019-03-15,47885.0,49229.0,1353.0,1344.0,49735,47715,1615,2020
2019-03-16,47900.0,49211.0,1326.0,1311.0,48560,47796,845,764
2019-03-17,47921.0,49187.0,1287.0,1266.0,48385,47880,589,505
2019-03-18,47950.0,49235.0,1314.0,1284.0,49374,48208,1494,1166
2019-03-19,47968.0,49290.0,1340.0,1322.0,49778,48189,1570,1589
2019-03-20,47980.0,49334.0,1367.0,1354.0,49942,48212,1753,1730
2019-03-21,47988.0,49348.0,1368.0,1360.0,49700,47987,1488,1713
2019-03-22,47981.0,49355.0,1368.0,1375.0,49605,47553,1618,2052
2019-03-23,47980.0,49313.0,1333.0,1333.0,48278,47722,725,556
2019-03-24,48009.0,49289.0,1309.0,1280.0,48572,48289,850,283
2019-03-25,48023.0,49331.0,1322.0,1307.0,49537,48070,1248,1467
2019-03-26,48027.0,49371.0,1348.0,1343.0,49529,48090,1459,1439
2019-03-27,48028.0,49379.0,1351.0,1350.0,49774,48078,1684,1696
2019-03-28,48001.0,49368.0,1339.0,1367.0,49565,47519,1487,2046
2019-03-29,47954.0,49341.0,1340.0,1387.0,49031,46947,1512,2084
2019-03-30,47924.0,49264.0,1310.0,1340.0,47652,47005,705,647
2019-03-31,47920.0,49196.0,1272.0,1276.0,47636,47377,631,259
2019-04-01,47908.0,49204.0,1284.0,1296.0,48548,47310,1171,1238
2019-04-02,47887.0,49219.0,1310.0,1332.0,48800,47392,1490,1408
2019-04-03,47865.0,49217.0,1330.0,1352.0,49153,47433,1761,1720
2019-04-04,47831.0,49197.0,1332.0,1366.0,49138,47163,1705,1975
2019-04-05,47791.0,49170.0,1339.0,1379.0,48786,46815,1623,1971
2019-04-06,47775.0,49106.0,1315.0,1331.0,47680,47277,865,403
2019-04-07,47785.0,49054.0,1279.0,1269.0,48050,47811,773,239
2019-04-08,47791.0,49080.0,1295.0,1288.0,49188,48103,1377,1085
2019-04-09,47782.0,49106.0,1315.0,1324.0,49467,48035,1364,1432
2019-04-10,47766.0,49104.0,1321.0,1337.0,49574,47932,1539,1642
2019-04-11,47734.0,49085.0,1318.0,1351.0,49460,47480,1528,1980
2019-04-12,47697.0,49066.0,1332.0,1369.0,49440,47390,1960,2050
2019-04-13,47681.0,49001.0,1305.0,1321.0,48097,47639,707,458
2019-04-14,47690.0,48952.0,1271.0,1261.0,48248,48002,609,246
2019-04-15,47699.0,48986.0,1296.0,1287.0,49588,48058,1586,1530
2019-04-16,47711.0,49027.0,1328.0,1316.0,49613,48236,1555,1377
2019-04-17,47713.0,49031.0,1320.0,1318.0,49508,48290,1272,1218
2019-04-18,47730.0,49034.0,1320.0,1303.0,49848,48691,1558,1157
2019-04-19,47752.0,49032.0,1302.0,1281.0,49904,48856,1213,1048
2019-04-20,47789.0,49024.0,1272.0,1235.0,49446,49094,590,352
2019-04-21,47850.0,49026.0,1238.0,1176.0,49682,49393,588,289
2019-04-22,47899.0,49101.0,1252.0,1202.0,50529,49202,1136,1327
2019-04-23,47940.0,49176.0,1277.0,1236.0,50820,49511,1618,1309
2019-04-24,47974.0,49222.0,1282.0,1247.0,50894,49103,1383,1791
2019-04-25,47994.0,49259.0,1284.0,1265.0,50642,48665,1539,1977
2019-04-26,48000.0,49278.0,1284.0,1278.0,50353,48284,1688,2069
2019-04-27,48038.0,49265.0,1264.0,1226.0,49166,48658,882,508
2019-04-28,48104.0,49271.0,1233.0,1167.0,49221,48927,563,294
2019-04-29,48175.0,49362.0,1258.0,1187.0,50385,49115,1458,1270
2019-04-30,48235.0,49461.0,1286.0,1226.0,50604,49190,1489,1414
2019-05-01,48316.0,49534.0,1298.0,1218.0,50722,49732,1532,990
2019-05-02,48382.0,49615.0,1299.0,1233.0,51244,49368,1512,1876
2019-05-03,48439.0,49678.0,1297.0,1240.0,51052,49140,1684,1912
2019-05-04,48502.0,49694.0,1255.0,1192.0,49610,49073,470,537
2019-05-05,48594.0,49728.0,1226.0,1134.0,49807,49568,734,239
2019-05-06,48677.0,49836.0,1242.0,1159.0,50918,49756,1350,1162
2019-05-07,48739.0,49939.0,1262.0,1200.0,51139,49666,1383,1473
2019-05-08,48783.0,50002.0,1263.0,1218.0,51066,49446,1400,1620
2019-05-09,48819.0,50054.0,1271.0,1235.0,51039,49107,1593,1932
2019-05-10,48853.0,50092.0,1273.0,1239.0,50719,48961,1612,1758
2019-05-11,48927.0,50117.0,1263.0,1190.0,50195,49686,1234,509
2019-05-12,49032.0,50162.0,1235.0,1130.0,50811,50548,1125,263
2019-05-13,49150.0,50302.0,1269.0,1152.0,52274,51169,1726,1105
2019-05-14,49274.0,50464.0,1314.0,1190.0,53112,51725,1943,1387
2019-05-15,49398.0,50591.0,1317.0,1193.0,53414,51774,1689,1640
2019-05-16,49512.0,50718.0,1320.0,1206.0,53410,51656,1636,1754
2019-05-17,49614.0,50846.0,1334.0,1232.0,53343,51359,1687,1984
2019-05-18,49713.0,50924.0,1310.0,1211.0,52199,51672,840,527
2019-05-19,49823.0,51007.0,1294.0,1184.0,52398,52135,726,263
2019-05-20,49925.0,51143.0,1320.0,1217.0,53510,52170,1375,1340
2019-05-21,50024.0,51275.0,1350.0,1252.0,53668,52352,1498,1316
2019-05-22,50126.0,51384.0,1361.0,1258.0,53799,52269,1447,1530
2019-05-23,50208.0,51486.0,1360.0,1278.0,53872,51973,1603,1899
2019-05-24,50299.0,51577.0,1369.0,1278.0,53622,51828,1649,1794
2019-05-25,50405.0,51639.0,1340.0,1235.0,52512,51834,684,678
2019-05-26,50534.0,51709.0,1304.0,1174.0,52433,52175,599,258
2019-05-27,50654.0,51830.0,1296.0,1176.0,52800,52244,625,556
2019-05-28,50770.0,51978.0,1324.0,1207.0,53650,52422,1406,1228
2019-05-29,50874.0,52095.0,1325.0,1221.0,53915,52234,1493,1681
2019-05-30,50980.0,52211.0,1336.0,1231.0,54072,52356,1838,1716
2019-05-31,51060.0,52318.0,1338.0,1258.0,53946,52134,1590,1812
2019-06-01,51161.0,52372.0,1312.0,1211.0,52859,52388,725,471
2019-06-02,51287.0,52441.0,1281.0,1155.0,53127,52916,739,211
2019-06-03,51421.0,52595.0,1308.0,1174.0,54212,53099,1296,1113
2019-06-04,51543.0,52750.0,1329.0,1207.0,54458,53233,1359,1225
2019-06-05,51666.0,52876.0,1333.0,1210.0,54692,53445,1459,1247
2019-06-06,51770.0,53000.0,1335.0,1230.0,54885,52801,1440,2084
2019-06-07,51868.0,53112.0,1342.0,1244.0,54424,52372,1623,2052
2019-06-08,51991.0,53189.0,1321.0,1198.0,53349,52814,977,535
2019-06-09,52141.0,53289.0,1297.0,1148.0,53703,53453,889,250
2019-06-10,52267.0,53440.0,1299.0,1173.0,54729,53472,1276,1257
2019-06-11,52364.0,53575.0,1308.0,1211.0,54869,53440,1397,1429
2019-06-12,52444.0,53671.0,1307.0,1228.0,55156,53563,1716,1593
2019-06-13,52492.0,53737.0,1293.0,1245.0,55080,53182,1517,1898
2019-06-14,52535.0,53785.0,1293.0,1250.0,54858,53047,1676,1811
2019-06-15,52603.0,53812.0,1277.0,1208.0,54206,53718,1159,488
2019-06-16,52700.0,53849.0,1246.0,1149.0,54465,54247,747,218
2019-06-17,52783.0,53953.0,1254.0,1171.0,55326,54162,1079,1164
2019-06-18,52859.0,54066.0,1283.0,1207.0,55781,54413,1619,1368
2019-06-19,52935.0,54138.0,1279.0,1203.0,55671,54467,1258,1204
2019-06-20,53005.0,54219.0,1283.0,1214.0,56086,54436,1619,1650
2019-06-21,53063.0,54283.0,1278.0,1220.0,55729,54009,1293,1720
2019-06-22,53130.0,54304.0,1241.0,1174.0,54505,54002,496,503
2019-06-23,53211.0,54332.0,1202.0,1122.0,54471,54240,469,231
2019-06-24,53284.0,54417.0,1206.0,1133.0,55056,54039,816,1017
2019-06-25,53339.0,54506.0,1222.0,1167.0,55101,53834,1062,1267
2019-06-26,53389.0,54585.0,1245.0,1195.0,55159,53746,1325,1413
2019-06-27,53412.0,54629.0,1240.0,1217.0,54986,53112,1240,1874
2019-06-28,53443.0,54659.0,1246.0,1216.0,54804,53146,1692,1658
2019-06-29,53475.0,54653.0,1210.0,1179.0,53907,53308,761,599
2019-06-30,53518.0,54643.0,1169.0,1125.0,53641,53442,333,199
2019-07-01,53547.0,54694.0,1176.0,1147.0,54396,53253,954,1143
2019-07-02,53544.0,54743.0,1196.0,1199.0,54583,52823,1330,1760
2019-07-03,53516.0,54736.0,1192.0,1220.0,54001,52261,1178,1740
2019-07-04,53493.0,54684.0,1168.0,1191.0,52908,52556,647,352
2019-07-05,53455.0,54650.0,1157.0,1195.0,53668,52298,1112,1370
2019-07-06,53444.0,54581.0,1125.0,1136.0,52802,52474,504,328
2019-07-07,53461.0,54533.0,1088.0,1072.0,52982,52871,508,111
2019-07-08,53459.0,54546.0,1085.0,1087.0,53753,52753,882,1000
2019-07-09,53437.0,54552.0,1093.0,1115.0,53890,52799,1137,1091
2019-07-10,53416.0,54540.0,1102.0,1124.0,54345,52835,1546,1510
2019-07-11,53391.0,54513.0,1097.0,1122.0,54079,52698,1244,1381
2019-07-12,53358.0,54479.0,1088.0,1121.0,54121,52558,1423,1563
2019-07-13,53336.0,54404.0,1046.0,1068.0,52843,52535,285,308
2019-07-14,53343.0,54353.0,1017.0,1010.0,53319,53242,784,77
2019-07-15,53326.0,54352.0,1010.0,1026.0,54193,53225,951,968
2019-07-16,53280.0,54346.0,1019.0,1066.0,54260,52860,1035,1400
2019-07-17,53239.0,54307.0,1027.0,1068.0,54157,52931,1297,1226
2019-07-18,53192.0,54250.0,1011.0,1058.0,54071,52992,1140,1079
2019-07-19,53161.0,54234.0,1043.0,1073.0,55214,53558,2222,1656
2019-07-20,53146.0,54175.0,1014.0,1030.0,54316,53969,758,347
2019-07-21,53154.0,54130.0,985.0,976.0,54384,54270,415,114
2019-07-22,53177.0,54164.0,1009.0,987.0,55495,54673,1225,822
2019-07-23,53194.0,54205.0,1028.0,1011.0,55722,54766,1049,956
2019-07-24,53210.0,54234.0,1040.0,1024.0,55917,54521,1151,1396
2019-07-25,53223.0,54256.0,1046.0,1033.0,55769,54228,1248,1541
2019-07-26,53243.0,54277.0,1054.0,1034.0,55791,54325,1563,1466
2019-07-27,53289.0,54274.0,1031.0,985.0,54881,54495,556,386
2019-07-28,53342.0,54277.0,989.0,935.0,54913,54744,418,169
2019-07-29,53390.0,54340.0,998.0,950.0,55783,54738,1039,1045
2019-07-30,53435.0,54419.0,1029.0,984.0,56020,54797,1282,1223
2019-07-31,53492.0,54477.0,1042.0,985.0,56120,54968,1323,1152
